none[0.3733]  arg1_node[0.6255]  arg2_node[0.0012]  arg1_node
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.2187]  arg1_node[0.0218]  arg2_node[0.7595]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9966]  arg1_node[0.0007]  arg2_node[0.0027]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.1043]  arg1_node[0.8953]  arg2_node[0.0003]  arg1_node
none[0.9986]  arg1_node[0.0005]  arg2_node[0.0009]  none
none[0.0728]  arg1_node[0.0011]  arg2_node[0.9261]  arg2_node
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9686]  arg1_node[0.0002]  arg2_node[0.0312]  none
none[0.9987]  arg1_node[0.0002]  arg2_node[0.0011]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9719]  arg1_node[0.0256]  arg2_node[0.0025]  none
none[0.9911]  arg1_node[0.0066]  arg2_node[0.0024]  none
none[0.8774]  arg1_node[0.1193]  arg2_node[0.0033]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.8001]  arg1_node[0.1958]  arg2_node[0.0040]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.2643]  arg1_node[0.7347]  arg2_node[0.0009]  arg1_node
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0625]  arg1_node[0.0003]  arg2_node[0.9372]  arg2_node
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9634]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9886]  arg1_node[0.0084]  arg2_node[0.0030]  none
none[0.9944]  arg1_node[0.0027]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9762]  arg1_node[0.0232]  arg2_node[0.0006]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9762]  arg1_node[0.0232]  arg2_node[0.0006]  none
none[0.9762]  arg1_node[0.0232]  arg2_node[0.0006]  none
none[0.9762]  arg1_node[0.0232]  arg2_node[0.0006]  none
none[0.9762]  arg1_node[0.0232]  arg2_node[0.0006]  none
none[0.9762]  arg1_node[0.0232]  arg2_node[0.0006]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0007]  none
none[0.9867]  arg1_node[0.0123]  arg2_node[0.0010]  none
none[0.9878]  arg1_node[0.0119]  arg2_node[0.0003]  none
none[0.0841]  arg1_node[0.0010]  arg2_node[0.9149]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9473]  arg1_node[0.0000]  arg2_node[0.0526]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.5482]  arg1_node[0.0619]  arg2_node[0.3899]  none
none[0.4675]  arg1_node[0.4598]  arg2_node[0.0728]  none
none[0.8671]  arg1_node[0.1228]  arg2_node[0.0101]  none
none[0.9977]  arg1_node[0.0007]  arg2_node[0.0016]  none
none[0.9977]  arg1_node[0.0007]  arg2_node[0.0016]  none
none[0.9969]  arg1_node[0.0009]  arg2_node[0.0021]  none
none[0.9969]  arg1_node[0.0009]  arg2_node[0.0021]  none
none[0.9978]  arg1_node[0.0007]  arg2_node[0.0015]  none
none[0.9806]  arg1_node[0.0185]  arg2_node[0.0009]  none
none[0.8940]  arg1_node[0.0000]  arg2_node[0.1060]  none
none[0.9933]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9934]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9934]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9934]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0000]  arg2_node[0.0066]  none
none[0.0462]  arg1_node[0.9451]  arg2_node[0.0087]  arg1_node
none[0.6899]  arg1_node[0.0130]  arg2_node[0.2970]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9951]  arg1_node[0.0006]  arg2_node[0.0043]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9980]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.3505]  arg1_node[0.0003]  arg2_node[0.6492]  arg2_node
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9817]  arg1_node[0.0000]  arg2_node[0.0183]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0033]  none
